Position,"Track Name",Artist,Streams,URL
56,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",1993958,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
57,Work,Rihanna,1967573,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
58,"Now and Later","Sage The Gemini",1948435,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
59,"Cheap Thrills",Sia,1894099,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
60,"Low Life",Future,1893878,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
61,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",1892638,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
62,"Used to This",Future,1889367,https://open.spotify.com/track/3V8sM5OOG6YfDuDLa2IIYJ
63,"Into You","Ariana Grande",1872798,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
64,Ride,"Twenty One Pilots",1857634,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
65,Chantaje,Shakira,1856668,https://open.spotify.com/track/1WniHvhq9zTkny0WvGXX8o
66,"All Night","The Vamps",1843776,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
67,"Love On The Brain",Rihanna,1841626,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
68,goosebumps,"Travis Scott",1829856,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
69,Reminder,"The Weeknd",1827120,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
70,Weak,AJR,1821212,https://open.spotify.com/track/45iMRHmfLZu3yjdZ8P5e3t
71,"This Is What You Came For","Calvin Harris",1818524,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
72,"No Role Modelz","J. Cole",1812710,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
73,Jumpman,Drake,1812014,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
74,"Make Me (Cry)","Noah Cyrus",1785092,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
75,"Money Longer","Lil Uzi Vert",1766044,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
76,Change,"J. Cole",1737810,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt
77,"i hate u, i love u (feat. olivia o'brien)",gnash,1709307,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
78,"Too Many Years","Kodak Black",1704951,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz
79,"Trust Nobody","Cashmere Cat",1704010,https://open.spotify.com/track/2RlcBZiskvuupu6pG8bsNe
80,"Die For You","The Weeknd",1687801,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz
81,"The Mack",Nevada,1682940,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
82,"Sunset Lover","Petit Biscuit",1674296,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
83,Don't,"Bryson Tiller",1650735,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
84,"White Iverson","Post Malone",1649938,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
85,"Never Be Like You",Flume,1648418,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
86,Selfish,"PnB Rock",1647707,https://open.spotify.com/track/4HUIsMWVGNHsxlhbc3YQ5y
87,"Juju On That Beat (TZ Anthem)","Zay Hilfigerrr",1627282,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
88,"Erase Your Social","Lil Uzi Vert",1615592,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN
89,Exchange,"Bryson Tiller",1610658,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
90,Water,"Ugly God",1603415,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt
91,"Come and See Me (feat. Drake)",PARTYNEXTDOOR,1602125,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd
92,"Stressed Out","Twenty One Pilots",1587226,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
93,Moves,"Big Sean",1573971,https://open.spotify.com/track/6Kd4EPrY9A4WBUFy5JaqEc
94,"Water Under the Bridge",Adele,1569518,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
95,Congratulations,"Post Malone",1564059,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
96,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",1554429,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj
97,Light,"San Holo",1537395,https://open.spotify.com/track/74Ru27B7Jx8mBt5MGvGLLv
98,"Setting Fires","The Chainsmokers",1532645,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
99,"One Night","Lil Yachty",1525186,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip
100,"Too Much Sauce","DJ Esco",1521645,https://open.spotify.com/track/5oyUurs28XRagLa8lgm6V3
101,"All Time Low","Jon Bellion",1506289,https://open.spotify.com/track/5wQRNkb7OhzJoT1P0OZ4Rw
102,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",1505451,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
103,"Me, Myself & I",G-Eazy,1498179,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
104,"Love Yourself","Justin Bieber",1491604,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
105,"No Flockin","Kodak Black",1484465,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4
106,"Send My Love (To Your New Lover)",Adele,1458303,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
107,"Lot to Learn","Luke Christopher",1455899,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
108,"Deja Vu","Post Malone",1447435,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh
109,"I Would Like","Zara Larsson",1440962,https://open.spotify.com/track/0HVj61S4pQJdQhgZP61G65
110,"Litty (feat. Tory Lanez)","Meek Mill",1426078,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK
111,"That's What I Like","Bruno Mars",1425203,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
112,"True Colors","The Weeknd",1391044,https://open.spotify.com/track/1oGdVdYjeQvojGKDddxLQQ
113,Gold,Kiiara,1390867,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
114,"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)",Vice,1368456,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
115,"Father Stretch My Hands Pt. 1","Kanye West",1355907,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8
116,Secrets,"The Weeknd",1355452,https://open.spotify.com/track/00NAQYOP4AmWR549nnYJZu
117,"Lighthouse - Andrelli Remix","Hearts & Colors",1345455,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
118,"This Town","Niall Horan",1336369,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
119,"I Got You","Bebe Rexha",1323113,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
120,"Gassed Up","Nebu Kiniza",1315186,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO
121,"The Hills","The Weeknd",1313414,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
122,"Shed a Light","Robin Schulz",1313038,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
123,"Pop Style",Drake,1307118,https://open.spotify.com/track/334S9SWZMjyRDN0wrHw7wk
124,PILLOWTALK,ZAYN,1300703,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
125,Rockin’,"The Weeknd",1290858,https://open.spotify.com/track/5HR4CYT5nPpFy8m9wJQgrr
126,"Living Single","Big Sean",1286206,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7
127,"Not Going Home",DVBBS,1273199,https://open.spotify.com/track/2PuHj0tUOKud6fVKTZUXRO
128,"By Your Side","Jonas Blue",1271244,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
129,Roses,"The Chainsmokers",1269825,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
130,"My Shit","A Boogie Wit da Hoodie",1249802,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw
131,"Both (feat. Drake)","Gucci Mane",1240262,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
132,"She's Mine Pt. 1","J. Cole",1238227,https://open.spotify.com/track/0HtOJj7Kl74s1Ngf3MWeif
133,"What They Want",Russ,1235667,https://open.spotify.com/track/3aWhZ1zeqy1kdjXiyMh22T
134,"7 Years","Lukas Graham",1229831,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
135,Capsize,FRENSHIP,1222772,https://open.spotify.com/track/3GBlLqIYgB8zWaeWDNJzdh
136,"Timeless (DJ SPINKING)","A Boogie Wit da Hoodie",1221157,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe
137,"For Whom The Bell Tolls","J. Cole",1208733,https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ
