Position,"Track Name",Artist,Streams,URL
3,ELEMENT.,"Kendrick Lamar",14123617,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
4,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",13354409,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
5,"LOVE. FEAT. ZACARI.","Kendrick Lamar",11927530,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
6,"Mask Off",Future,11178451,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
7,YAH.,"Kendrick Lamar",11172077,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni
8,"XXX. FEAT. U2.","Kendrick Lamar",10719910,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
9,FEEL.,"Kendrick Lamar",10302882,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF
10,PRIDE.,"Kendrick Lamar",9946634,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg
11,"XO TOUR Llif3","Lil Uzi Vert",9742676,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
12,LUST.,"Kendrick Lamar",9259630,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp
13,BLOOD.,"Kendrick Lamar",8339355,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT
14,Passionfruit,Drake,8058925,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
15,FEAR.,"Kendrick Lamar",7949912,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6
16,"iSpy (feat. Lil Yachty)",Kyle,7903356,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
17,"Shape of You","Ed Sheeran",7739864,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
18,"That's What I Like","Bruno Mars",7699086,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
19,GOD.,"Kendrick Lamar",7384619,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I
20,DUCKWORTH.,"Kendrick Lamar",7172017,https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C
21,Congratulations,"Post Malone",6411529,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
22,Portland,Drake,6333978,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
23,"Something Just Like This","The Chainsmokers",6327260,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
24,Location,Khalid,6298174,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
25,"Stay (with Alessia Cara)",Zedd,6260073,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
26,"Tunnel Vision","Kodak Black",6083008,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
27,"It Ain't Me (with Selena Gomez)",Kygo,5591987,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
28,Slide,"Calvin Harris",5067922,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
29,Issues,"Julia Michaels",5066904,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
30,"Bounce Back","Big Sean",4735474,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
31,Paris,"The Chainsmokers",4730583,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
32,"Body Like A Back Road","Sam Hunt",4727023,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
33,"Sign of the Times","Harry Styles",4428024,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
34,T-Shirt,Migos,4333902,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
35,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,4325292,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
36,"Look At Me!",Xxxtentacion,4198404,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
37,goosebumps,"Travis Scott",4138549,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
38,"Fake Love",Drake,3974430,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
39,Gyalchester,Drake,3942583,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
40,Selfish,Future,3892444,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
41,Swang,"Rae Sremmurd",3777506,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
42,"The One","The Chainsmokers",3652027,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
43,"Now Or Never",Halsey,3626811,https://open.spotify.com/track/3Px934J0dBoCmpUhUuCQkD
44,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",3549323,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
45,"Despacito - Remix","Luis Fonsi",3548395,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
46,Believer,"Imagine Dragons",3483012,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
47,Redbone,"Childish Gambino",3404729,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
