Position,"Track Name",Artist,Streams,URL
56,"Deja Vu","J. Cole",2519411,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
57,"Slippery (feat. Gucci Mane)",Migos,2480974,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
58,"Rent Money",Future,2424426,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo
59,"Don't Leave",Snakehips,2407549,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
60,Down,"Marian Hill",2404639,https://open.spotify.com/track/5eCkuGPZNl4mISFNPgr3Dd
61,Draco,Future,2373270,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh
62,"All Night","The Vamps",2371163,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
63,"I Got You","Bebe Rexha",2349586,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
64,Love,"Lana Del Rey",2338910,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW
65,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",2333161,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
66,Sneakin’,Drake,2263204,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
67,"Kelly Price (feat. Travis Scott)",Migos,2250066,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld
68,"Just Hold On","Steve Aoki",2248410,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
69,Selfish,"PnB Rock",2222984,https://open.spotify.com/track/4HUIsMWVGNHsxlhbc3YQ5y
70,"Make Me (Cry)","Noah Cyrus",2207976,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
71,"Low Life",Future,2160225,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
72,"Chill Bill","Rob $tone",2153476,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
73,"You Was Right","Lil Uzi Vert",2146523,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
